fecha_hora,nodo_id,fuente,profundidad_fondo_m,calado_m,profundidad_libre_m,profundidad_libre_sin_compensar_m,tension_cabo_kg,nivel_lago_cm,temperatura_agua_c,mecanismo_activo,estado_alerta,dias_retraso_validacion
2026-04-28 06:00:00,nodo_02,sensor,5.805,4.734,1.071,0.762,25.17,-10.12,13.32,True,alerta,
2026-04-28 12:00:00,nodo_01,sensor,7.359,4.934,2.425,2.425,20.78,-8.8,14.16,False,normal,
2026-04-28 12:00:00,nodo_02,sensor,5.788,4.722,1.066,0.778,25.48,-8.8,14.16,True,alerta,
2026-04-28 18:00:00,nodo_01,sensor,7.294,4.984,2.31,2.31,20.92,-8.78,13.62,False,normal,
2026-04-28 18:00:00,nodo_02,sensor,5.848,4.804,1.044,0.855,24.7,-8.78,13.62,True,alerta,
2026-04-29 00:00:00,nodo_01,sensor,7.257,4.99,2.267,2.267,17.89,-9.98,13.56,False,normal,
2026-04-29 00:00:00,nodo_02,sensor,5.758,4.667,1.091,0.696,24.89,-9.98,13.56,True,alerta,
2026-04-29 06:00:00,nodo_01,sensor,7.345,4.996,2.349,2.349,21.01,-8.64,13.21,False,normal,
2026-04-29 06:00:00,nodo_02,sensor,5.781,4.739,1.042,0.859,26.6,-8.64,13.21,True,alerta,
2026-04-29 12:00:00,nodo_01,sensor,7.334,4.932,2.402,2.402,22.32,-9.83,13.8,False,normal,
2026-04-29 12:00:00,nodo_02,sensor,5.779,4.71,1.069,0.769,25.15,-9.83,13.8,True,alerta,
2026-04-29 18:00:00,nodo_01,sensor,7.309,4.95,2.359,2.359,21.11,-9.18,13.5,False,normal,
2026-04-29 18:00:00,nodo_02,sensor,5.793,4.734,1.059,0.804,23.88,-9.18,13.5,True,alerta,
2026-04-30 00:00:00,nodo_01,sensor,7.311,5.001,2.31,2.31,20.81,-8.69,12.82,False,normal,
2026-04-30 00:00:00,nodo_02,sensor,5.812,4.725,1.087,0.711,25.7,-8.69,12.82,True,alerta,
2026-04-30 06:00:00,nodo_01,sensor,7.315,5.077,2.238,2.238,19.64,-8.82,13.33,False,normal,
2026-04-30 06:00:00,nodo_02,sensor,5.818,4.749,1.069,0.769,24.26,-8.82,13.33,True,alerta,
2026-04-30 12:00:00,nodo_01,sensor,7.332,4.932,2.4,2.4,21.01,-9.72,13.62,False,normal,
2026-04-30 12:00:00,nodo_02,sensor,5.823,4.804,1.019,0.937,23.97,-9.72,13.62,True,alerta,
2026-04-30 18:00:00,nodo_01,sensor,7.284,4.96,2.324,2.324,22.51,-9.36,13.49,False,normal,
2026-04-30 18:00:00,nodo_02,sensor,5.803,4.754,1.049,0.838,25.31,-9.36,13.49,True,alerta,
2026-05-01 00:00:00,,boletin_oficial,,,,,,-8.08,13.57,,,5
2026-05-01 00:00:00,nodo_01,sensor,7.302,4.967,2.335,2.335,19.01,-9.22,13.55,False,normal,
2026-05-01 00:00:00,nodo_02,sensor,5.79,4.722,1.068,0.773,23.88,-9.22,13.55,True,alerta,
2026-05-01 06:00:00,nodo_01,sensor,7.316,4.982,2.334,2.334,18.05,-9.34,13.96,False,normal,
2026-05-01 06:00:00,nodo_02,sensor,5.854,4.828,1.026,0.913,26.65,-9.34,13.96,True,alerta,
2026-05-01 12:00:00,nodo_01,sensor,7.298,4.908,2.39,2.39,20.5,-9.37,13.47,False,normal,
2026-05-01 12:00:00,nodo_02,sensor,5.825,4.789,1.036,0.879,25.14,-9.37,13.47,True,alerta,
2026-05-01 18:00:00,nodo_01,sensor,7.304,4.919,2.385,2.385,19.21,-9.6,13.71,False,normal,
2026-05-01 18:00:00,nodo_02,sensor,5.811,4.742,1.069,0.769,24.45,-9.6,13.71,True,alerta,
2026-05-02 00:00:00,nodo_01,sensor,7.292,4.996,2.296,2.296,19.7,-9.15,12.96,False,normal,
2026-05-02 00:00:00,nodo_02,sensor,5.772,4.697,1.075,0.75,25.93,-9.15,12.96,True,alerta,
2026-05-02 06:00:00,nodo_01,sensor,7.289,4.919,2.37,2.37,18.93,-9.78,13.63,False,normal,
2026-05-02 06:00:00,nodo_02,sensor,5.807,4.747,1.06,0.799,25.44,-9.78,13.63,True,alerta,
2026-05-02 12:00:00,nodo_01,sensor,7.303,5.029,2.274,2.274,19.87,-9.74,13.35,False,normal,
2026-05-02 12:00:00,nodo_02,sensor,5.765,4.709,1.056,0.813,26.62,-9.74,13.35,True,alerta,
2026-05-02 18:00:00,nodo_01,sensor,7.311,4.94,2.371,2.371,19.99,-9.61,13.88,False,normal,
2026-05-02 18:00:00,nodo_02,sensor,5.851,4.797,1.054,0.82,25.06,-9.61,13.88,True,alerta,
2026-05-03 00:00:00,nodo_01,sensor,7.28,4.946,2.334,2.334,20.7,-9.89,13.14,False,normal,
2026-05-03 00:00:00,nodo_02,sensor,5.823,4.772,1.051,0.831,24.07,-9.89,13.14,True,alerta,
2026-05-03 06:00:00,nodo_01,sensor,7.275,5.017,2.258,2.258,18.86,-10.14,13.37,False,normal,
2026-05-03 06:00:00,nodo_02,sensor,5.752,4.698,1.054,0.819,22.97,-10.14,13.37,True,alerta,
2026-05-03 12:00:00,nodo_01,sensor,7.301,5.029,2.272,2.272,21.79,-10.16,13.56,False,normal,
2026-05-03 12:00:00,nodo_02,sensor,5.781,4.709,1.072,0.761,23.01,-10.16,13.56,True,alerta,
2026-05-03 18:00:00,nodo_01,sensor,7.279,4.97,2.309,2.309,17.71,-9.97,13.14,False,normal,
2026-05-03 18:00:00,nodo_02,sensor,5.801,4.738,1.063,0.79,25.09,-9.97,13.14,True,alerta,
2026-05-04 00:00:00,nodo_01,sensor,7.309,5.132,2.177,2.177,18.79,-10.79,14.1,False,normal,
2026-05-04 00:00:00,nodo_02,sensor,5.821,4.756,1.065,0.782,24.94,-10.79,14.1,True,alerta,
2026-05-04 06:00:00,nodo_01,sensor,7.288,4.826,2.462,2.462,20.61,-10.13,13.39,False,normal,
2026-05-04 06:00:00,nodo_02,sensor,5.759,4.695,1.064,0.787,23.84,-10.13,13.39,True,alerta,
2026-05-04 12:00:00,nodo_01,sensor,7.294,5.035,2.259,2.259,21.9,-10.67,13.64,False,normal,
2026-05-04 12:00:00,nodo_02,sensor,5.782,4.724,1.058,0.806,26.81,-10.67,13.64,True,alerta,
2026-05-04 18:00:00,nodo_01,sensor,7.267,5.021,2.246,2.246,20.16,-10.4,13.73,False,normal,
2026-05-04 18:00:00,nodo_02,sensor,5.828,4.785,1.043,0.857,22.88,-10.4,13.73,True,alerta,
2026-05-05 00:00:00,nodo_01,sensor,7.272,4.949,2.323,2.323,18.46,-10.58,12.73,False,normal,
2026-05-05 00:00:00,nodo_02,sensor,5.772,4.685,1.087,0.711,26.61,-10.58,12.73,True,alerta,
2026-05-05 06:00:00,nodo_01,sensor,7.259,4.94,2.319,2.319,21.3,-10.9,13.84,False,normal,
2026-05-05 06:00:00,nodo_02,sensor,5.808,4.757,1.051,0.831,23.67,-10.9,13.84,True,alerta,
2026-05-05 12:00:00,nodo_01,sensor,7.276,5.011,2.265,2.265,22.7,-10.56,12.98,False,normal,
2026-05-05 12:00:00,nodo_02,sensor,5.806,4.741,1.065,0.782,24.52,-10.56,12.98,True,alerta,
2026-05-05 18:00:00,nodo_01,sensor,7.244,5.04,2.204,2.204,21.46,-10.87,13.53,False,normal,
2026-05-05 18:00:00,nodo_02,sensor,5.815,4.759,1.056,0.813,23.94,-10.87,13.53,True,alerta,
2026-05-06 00:00:00,nodo_01,sensor,7.316,5.05,2.266,2.266,21.22,-11.68,13.53,False,normal,
2026-05-06 00:00:00,nodo_02,sensor,5.781,4.699,1.082,0.727,26.76,-11.68,13.53,True,alerta,
2026-05-06 06:00:00,nodo_01,sensor,7.271,5.027,2.244,2.244,18.05,-11.29,13.69,False,normal,
2026-05-06 06:00:00,nodo_02,sensor,5.75,4.659,1.091,0.697,26.78,-11.29,13.69,True,alerta,
2026-05-06 12:00:00,nodo_01,sensor,7.217,4.996,2.221,2.221,20.68,-11.12,13.51,False,normal,
2026-05-06 12:00:00,nodo_02,sensor,5.773,4.716,1.057,0.809,27.54,-11.12,13.51,True,alerta,
2026-05-06 18:00:00,nodo_01,sensor,7.309,4.95,2.359,2.359,20.29,-11.38,13.62,False,normal,
2026-05-06 18:00:00,nodo_02,sensor,5.826,4.747,1.079,0.735,25.43,-11.38,13.62,True,alerta,
2026-05-07 00:00:00,nodo_01,sensor,7.292,5.069,2.223,2.223,18.51,-11.51,13.55,False,normal,
2026-05-07 00:00:00,nodo_02,sensor,5.777,4.727,1.05,0.833,23.86,-11.51,13.55,True,alerta,
2026-05-07 06:00:00,nodo_01,sensor,7.266,5.039,2.227,2.227,21.67,-11.44,13.72,False,normal,
2026-05-07 06:00:00,nodo_02,sensor,5.844,4.796,1.048,0.841,24.42,-11.44,13.72,True,alerta,
2026-05-07 12:00:00,nodo_01,sensor,7.319,4.924,2.395,2.395,21.83,-11.88,13.14,False,normal,
2026-05-07 12:00:00,nodo_02,sensor,5.755,4.692,1.063,0.789,25.15,-11.88,13.14,True,alerta,
2026-05-07 18:00:00,nodo_01,sensor,7.336,4.967,2.369,2.369,19.35,-11.89,13.75,False,normal,
2026-05-07 18:00:00,nodo_02,sensor,5.776,4.701,1.075,0.749,25.14,-11.89,13.75,True,alerta,
2026-05-08 00:00:00,,boletin_oficial,,,,,,-10.01,13.45,,,5
2026-05-08 00:00:00,nodo_01,sensor,7.25,5.026,2.224,2.224,22.28,-11.45,13.8,False,normal,
2026-05-08 00:00:00,nodo_02,sensor,5.771,4.707,1.064,0.786,24.58,-11.45,13.8,True,alerta,
2026-05-08 06:00:00,nodo_01,sensor,7.24,5.004,2.236,2.236,22.27,-12.01,12.96,False,normal,
2026-05-08 06:00:00,nodo_02,sensor,5.761,4.699,1.062,0.793,27.93,-12.01,12.96,True,alerta,
2026-05-08 12:00:00,nodo_01,sensor,7.253,4.967,2.286,2.286,17.38,-12.25,12.96,False,normal,
2026-05-08 12:00:00,nodo_02,sensor,5.774,4.692,1.082,0.727,23.45,-12.25,12.96,True,alerta,
2026-05-08 18:00:00,nodo_01,sensor,7.277,5.009,2.268,2.268,20.3,-12.04,13.58,False,normal,
2026-05-08 18:00:00,nodo_02,sensor,5.755,4.659,1.096,0.68,27.25,-12.04,13.58,True,alerta,
2026-05-09 00:00:00,nodo_01,sensor,7.234,5.046,2.188,2.188,20.98,-11.85,13.75,False,normal,
2026-05-09 00:00:00,nodo_02,sensor,5.735,4.659,1.076,0.746,25.79,-11.85,13.75,True,alerta,
2026-05-09 06:00:00,nodo_01,sensor,7.256,5.085,2.171,2.171,20.07,-11.82,13.66,False,normal,
2026-05-09 06:00:00,nodo_02,sensor,5.774,4.711,1.063,0.79,22.94,-11.82,13.66,True,alerta,
2026-05-09 12:00:00,nodo_01,sensor,7.265,5.021,2.244,2.244,18.7,-12.35,13.6,False,normal,
2026-05-09 12:00:00,nodo_02,sensor,5.772,4.699,1.073,0.756,25.66,-12.35,13.6,True,alerta,
2026-05-09 18:00:00,nodo_01,sensor,7.322,4.975,2.347,2.347,20.02,-12.81,13.32,False,normal,
2026-05-09 18:00:00,nodo_02,sensor,5.769,4.676,1.093,0.691,27.31,-12.81,13.32,True,alerta,
2026-05-10 00:00:00,nodo_01,sensor,7.288,5.028,2.26,2.26,18.95,-12.3,13.14,False,normal,
2026-05-10 00:00:00,nodo_02,sensor,5.751,4.651,1.1,0.666,24.92,-12.3,13.14,True,alerta,
2026-05-10 06:00:00,nodo_01,sensor,7.29,5.023,2.267,2.267,17.9,-12.18,13.73,False,normal,
2026-05-10 06:00:00,nodo_02,sensor,5.784,4.698,1.086,0.713,26.4,-12.18,13.73,True,alerta,
2026-05-10 12:00:00,nodo_01,sensor,7.268,4.969,2.299,2.299,20.23,-12.64,13.95,False,normal,
2026-05-10 12:00:00,nodo_02,sensor,5.797,4.762,1.035,0.883,25.8,-12.64,13.95,True,alerta,
2026-05-10 18:00:00,nodo_01,sensor,7.308,5.032,2.276,2.276,23.21,-12.56,13.35,False,normal,
2026-05-10 18:00:00,nodo_02,sensor,5.752,4.665,1.087,0.71,23.85,-12.56,13.35,True,alerta,
2026-05-11 00:00:00,nodo_01,sensor,7.284,5.009,2.275,2.275,19.28,-13.25,12.81,False,normal,
2026-05-11 00:00:00,nodo_02,sensor,5.714,4.639,1.075,0.749,25.38,-13.25,12.81,True,alerta,
2026-05-11 06:00:00,nodo_01,sensor,7.28,4.981,2.299,2.299,22.62,-12.74,13.41,False,normal,
2026-05-11 06:00:00,nodo_02,sensor,5.742,4.675,1.067,0.777,24.64,-12.74,13.41,True,alerta,
2026-05-11 12:00:00,nodo_01,sensor,7.275,5.008,2.267,2.267,18.96,-12.89,13.11,False,normal,
2026-05-11 12:00:00,nodo_02,sensor,5.781,4.73,1.051,0.831,23.7,-12.89,13.11,True,alerta,
2026-05-11 18:00:00,nodo_01,sensor,7.205,5.027,2.178,2.178,21.57,-13.09,12.92,False,normal,
2026-05-11 18:00:00,nodo_02,sensor,5.755,4.692,1.063,0.788,26.88,-13.09,12.92,True,alerta,
2026-05-12 00:00:00,nodo_01,sensor,7.286,5.0,2.286,2.286,21.6,-13.49,13.0,False,normal,
2026-05-12 00:00:00,nodo_02,sensor,5.701,4.632,1.069,0.771,25.4,-13.49,13.0,True,alerta,
2026-05-12 06:00:00,nodo_01,sensor,7.273,5.008,2.265,2.265,19.42,-13.18,13.66,False,normal,
2026-05-12 06:00:00,nodo_02,sensor,5.816,4.777,1.039,0.871,25.91,-13.18,13.66,True,alerta,
2026-05-12 12:00:00,nodo_01,sensor,7.233,5.037,2.196,2.196,20.17,-13.62,13.57,False,normal,
2026-05-12 12:00:00,nodo_02,sensor,5.816,4.765,1.051,0.83,26.01,-13.62,13.57,True,alerta,
2026-05-12 18:00:00,nodo_01,sensor,7.267,4.924,2.343,2.343,17.87,-13.66,13.32,False,normal,
2026-05-12 18:00:00,nodo_02,sensor,5.781,4.717,1.064,0.788,24.49,-13.66,13.32,True,alerta,
2026-05-13 00:00:00,nodo_01,sensor,7.266,5.022,2.244,2.244,16.86,-13.73,13.18,False,normal,
2026-05-13 00:00:00,nodo_02,sensor,5.805,4.726,1.079,0.738,21.88,-13.73,13.18,True,alerta,
2026-05-13 06:00:00,nodo_01,sensor,7.266,4.935,2.331,2.331,21.52,-13.37,13.71,False,normal,
2026-05-13 06:00:00,nodo_02,sensor,5.759,4.678,1.081,0.732,28.7,-13.37,13.71,True,alerta,
2026-05-13 12:00:00,nodo_01,sensor,7.253,4.961,2.292,2.292,20.65,-13.66,13.12,False,normal,
2026-05-13 12:00:00,nodo_02,sensor,5.739,4.668,1.071,0.763,23.45,-13.66,13.12,True,alerta,
2026-05-13 18:00:00,nodo_01,sensor,7.181,5.013,2.168,2.168,19.93,-13.85,13.44,False,normal,
2026-05-13 18:00:00,nodo_02,sensor,5.739,4.63,1.109,0.638,26.81,-13.85,13.44,True,alerta,
2026-05-14 00:00:00,,boletin_oficial,,,,,,-11.99,13.51,,,4
2026-05-14 00:00:00,nodo_01,sensor,7.296,5.007,2.289,2.289,20.54,-14.17,13.63,False,normal,
2026-05-14 00:00:00,nodo_02,sensor,5.768,4.73,1.038,0.872,25.09,-14.17,13.63,True,alerta,
2026-05-14 06:00:00,nodo_01,sensor,7.27,4.985,2.285,2.285,19.86,-14.05,13.8,False,normal,
2026-05-14 06:00:00,nodo_02,sensor,5.79,4.73,1.06,0.799,24.33,-14.05,13.8,True,alerta,
2026-05-14 12:00:00,nodo_01,sensor,7.273,5.002,2.271,2.271,20.29,-14.14,13.66,False,normal,
2026-05-14 12:00:00,nodo_02,sensor,5.742,4.668,1.074,0.752,24.38,-14.14,13.66,True,alerta,
2026-05-14 18:00:00,nodo_01,sensor,7.225,4.966,2.259,2.259,18.12,-14.24,13.78,False,normal,
2026-05-14 18:00:00,nodo_02,sensor,5.713,4.63,1.083,0.722,24.45,-14.24,13.78,True,alerta,
2026-05-15 00:00:00,nodo_01,sensor,7.301,5.048,2.253,2.253,19.69,-13.81,13.27,False,normal,
2026-05-15 00:00:00,nodo_02,sensor,5.825,4.768,1.057,0.812,27.64,-13.81,13.27,True,alerta,
2026-05-15 06:00:00,nodo_01,sensor,7.283,5.031,2.252,2.252,18.28,-13.99,13.48,False,normal,
2026-05-15 06:00:00,nodo_02,sensor,5.762,4.674,1.088,0.708,27.66,-13.99,13.48,True,alerta,
2026-05-15 12:00:00,nodo_01,sensor,7.258,4.994,2.264,2.264,20.53,-14.61,13.52,False,normal,
2026-05-15 12:00:00,nodo_02,sensor,5.76,4.68,1.08,0.733,27.54,-14.61,13.52,True,alerta,
2026-05-15 18:00:00,nodo_01,sensor,7.313,5.055,2.258,2.258,19.86,-14.32,13.45,False,normal,
2026-05-15 18:00:00,nodo_02,sensor,5.72,4.651,1.069,0.769,26.77,-14.32,13.45,True,alerta,
2026-05-16 00:00:00,nodo_01,sensor,7.23,4.966,2.264,2.264,21.28,-14.76,13.04,False,normal,
2026-05-16 00:00:00,nodo_02,sensor,5.748,4.693,1.055,0.817,25.42,-14.76,13.04,True,alerta,
2026-05-16 06:00:00,nodo_01,sensor,7.288,4.979,2.309,2.309,21.66,-14.63,13.2,False,normal,
2026-05-16 06:00:00,nodo_02,sensor,5.772,4.69,1.082,0.726,23.73,-14.63,13.2,True,alerta,
2026-05-16 12:00:00,nodo_01,sensor,7.21,5.055,2.155,2.155,18.77,-14.75,13.33,False,normal,
2026-05-16 12:00:00,nodo_02,sensor,5.734,4.669,1.065,0.785,26.43,-14.75,13.33,True,alerta,
2026-05-16 18:00:00,nodo_01,sensor,7.279,5.027,2.252,2.252,21.07,-15.24,13.53,False,normal,
2026-05-16 18:00:00,nodo_02,sensor,5.77,4.715,1.055,0.817,27.53,-15.24,13.53,True,alerta,
2026-05-17 00:00:00,nodo_01,sensor,7.239,5.025,2.214,2.214,19.19,-15.07,13.31,False,normal,
2026-05-17 00:00:00,nodo_02,sensor,5.751,4.695,1.056,0.813,27.12,-15.07,13.31,True,alerta,
2026-05-17 06:00:00,nodo_01,sensor,7.237,5.032,2.205,2.205,18.94,-14.87,13.24,False,normal,
2026-05-17 06:00:00,nodo_02,sensor,5.755,4.664,1.091,0.697,24.16,-14.87,13.24,True,alerta,
2026-05-17 12:00:00,nodo_01,sensor,7.247,4.975,2.272,2.272,21.82,-15.03,13.42,False,normal,
2026-05-17 12:00:00,nodo_02,sensor,5.732,4.679,1.053,0.823,26.34,-15.03,13.42,True,alerta,
2026-05-17 18:00:00,nodo_01,sensor,7.285,5.031,2.254,2.254,21.61,-15.51,13.53,False,normal,
2026-05-17 18:00:00,nodo_02,sensor,5.806,4.733,1.073,0.758,25.87,-15.51,13.53,True,alerta,
2026-05-18 00:00:00,nodo_01,sensor,7.304,4.975,2.329,2.329,17.97,-14.89,13.84,False,normal,
2026-05-18 00:00:00,nodo_02,sensor,5.735,4.645,1.09,0.7,25.61,-14.89,13.84,True,alerta,
2026-05-18 06:00:00,nodo_01,sensor,7.201,5.007,2.194,2.194,21.68,-15.44,13.48,False,normal,
2026-05-18 06:00:00,nodo_02,sensor,5.762,4.68,1.082,0.727,27.77,-15.44,13.48,True,alerta,
2026-05-18 12:00:00,nodo_01,sensor,7.281,5.059,2.222,2.222,20.84,-15.49,13.11,False,normal,
2026-05-18 12:00:00,nodo_02,sensor,5.74,4.662,1.078,0.74,23.46,-15.49,13.11,True,alerta,
2026-05-18 18:00:00,nodo_01,sensor,7.208,5.043,2.165,2.165,20.61,-15.28,13.63,False,normal,
2026-05-18 18:00:00,nodo_02,sensor,5.717,4.65,1.067,0.777,25.94,-15.28,13.63,True,alerta,
2026-05-19 00:00:00,nodo_01,sensor,7.271,5.024,2.247,2.247,20.78,-15.75,13.84,False,normal,
2026-05-19 00:00:00,nodo_02,sensor,5.782,4.704,1.078,0.74,26.12,-15.75,13.84,True,alerta,
2026-05-19 06:00:00,nodo_01,sensor,7.207,4.984,2.223,2.223,17.52,-15.98,14.21,False,normal,
2026-05-19 06:00:00,nodo_02,sensor,5.756,4.681,1.075,0.748,26.52,-15.98,14.21,True,alerta,
2026-05-19 12:00:00,nodo_01,sensor,7.213,4.993,2.22,2.22,21.4,-16.26,13.63,False,normal,
2026-05-19 12:00:00,nodo_02,sensor,5.745,4.664,1.081,0.728,26.57,-16.26,13.63,True,alerta,
2026-05-19 18:00:00,nodo_01,sensor,7.237,5.011,2.226,2.226,18.66,-15.81,13.19,False,normal,
2026-05-19 18:00:00,nodo_02,sensor,5.772,4.699,1.073,0.758,25.49,-15.81,13.19,True,alerta,
2026-05-20 00:00:00,nodo_01,sensor,7.238,4.976,2.262,2.262,20.51,-15.7,13.24,False,normal,
2026-05-20 00:00:00,nodo_02,sensor,5.752,4.688,1.064,0.785,25.11,-15.7,13.24,True,alerta,
2026-05-20 06:00:00,nodo_01,sensor,7.186,4.988,2.198,2.198,17.45,-16.25,13.06,False,normal,
2026-05-20 06:00:00,nodo_02,sensor,5.724,4.65,1.074,0.755,26.95,-16.25,13.06,True,alerta,
2026-05-20 12:00:00,nodo_01,sensor,7.224,4.971,2.253,2.253,22.05,-16.43,13.05,False,normal,
2026-05-20 12:00:00,nodo_02,sensor,5.702,4.618,1.084,0.721,25.87,-16.43,13.05,True,alerta,
2026-05-20 18:00:00,nodo_01,sensor,7.182,4.992,2.19,2.19,22.03,-16.04,13.16,False,normal,
2026-05-20 18:00:00,nodo_02,sensor,5.748,4.669,1.079,0.736,23.78,-16.04,13.16,True,alerta,
2026-05-21 00:00:00,nodo_01,sensor,7.191,5.039,2.152,2.152,18.73,-16.64,13.26,False,normal,
2026-05-21 00:00:00,nodo_02,sensor,5.733,4.681,1.052,0.827,24.78,-16.64,13.26,True,alerta,
2026-05-21 06:00:00,nodo_01,sensor,7.249,5.082,2.167,2.167,21.69,-16.73,12.56,False,normal,
2026-05-21 06:00:00,nodo_02,sensor,5.753,4.685,1.068,0.774,26.58,-16.73,12.56,True,alerta,
2026-05-21 12:00:00,nodo_01,sensor,7.202,4.975,2.227,2.227,22.55,-16.22,13.3,False,normal,
2026-05-21 12:00:00,nodo_02,sensor,5.736,4.707,1.029,0.902,23.17,-16.22,13.3,True,alerta,
2026-05-21 18:00:00,nodo_01,sensor,7.225,5.053,2.172,2.172,19.21,-16.72,13.57,False,normal,
2026-05-21 18:00:00,nodo_02,sensor,5.674,4.584,1.09,0.699,25.89,-16.72,13.57,True,alerta,
2026-05-22 00:00:00,,boletin_oficial,,,,,,-14.73,13.26,,,5
2026-05-22 00:00:00,nodo_01,sensor,7.223,5.134,2.089,2.089,18.15,-16.63,12.86,False,normal,
2026-05-22 00:00:00,nodo_02,sensor,5.754,4.712,1.042,0.859,26.67,-16.63,12.86,True,alerta,
2026-05-22 06:00:00,nodo_01,sensor,7.191,5.015,2.176,2.176,18.64,-17.01,13.36,False,normal,
2026-05-22 06:00:00,nodo_02,sensor,5.708,4.614,1.094,0.686,24.73,-17.01,13.36,True,alerta,
2026-05-22 12:00:00,nodo_01,sensor,7.234,5.022,2.212,2.212,19.47,-16.78,13.18,False,normal,
2026-05-22 12:00:00,nodo_02,sensor,5.702,4.621,1.081,0.729,27.17,-16.78,13.18,True,alerta,
2026-05-22 18:00:00,nodo_01,sensor,7.243,5.023,2.22,2.22,20.78,-16.93,12.98,False,normal,
2026-05-22 18:00:00,nodo_02,sensor,5.701,4.622,1.079,0.735,24.36,-16.93,12.98,True,alerta,
2026-05-23 00:00:00,nodo_01,sensor,7.237,5.019,2.218,2.218,22.03,-17.14,13.38,False,normal,
2026-05-23 00:00:00,nodo_02,sensor,5.749,4.676,1.073,0.756,23.6,-17.14,13.38,True,alerta,
2026-05-23 06:00:00,nodo_01,sensor,7.252,4.999,2.253,2.253,19.02,-17.32,13.14,False,normal,
2026-05-23 06:00:00,nodo_02,sensor,5.705,4.618,1.087,0.708,26.71,-17.32,13.14,True,alerta,
2026-05-23 12:00:00,nodo_01,sensor,7.23,4.939,2.291,2.291,22.91,-16.83,13.16,False,normal,
2026-05-23 12:00:00,nodo_02,sensor,5.69,4.579,1.111,0.631,24.83,-16.83,13.16,True,alerta,
2026-05-23 18:00:00,nodo_01,sensor,7.298,5.011,2.287,2.287,20.03,-17.46,12.89,False,normal,
2026-05-23 18:00:00,nodo_02,sensor,5.752,4.687,1.065,0.785,25.38,-17.46,12.89,True,alerta,
2026-05-24 00:00:00,nodo_01,sensor,7.262,4.989,2.273,2.273,17.67,-17.39,13.05,False,normal,
2026-05-24 00:00:00,nodo_02,sensor,5.717,4.628,1.089,0.705,24.03,-17.39,13.05,True,alerta,
2026-05-24 06:00:00,nodo_01,sensor,7.26,4.976,2.284,2.284,22.14,-17.69,13.04,False,normal,
2026-05-24 06:00:00,nodo_02,sensor,5.705,4.612,1.093,0.689,24.71,-17.69,13.04,True,alerta,
2026-05-24 12:00:00,nodo_01,sensor,7.248,5.006,2.242,2.242,19.04,-17.39,12.87,False,normal,
2026-05-24 12:00:00,nodo_02,sensor,5.721,4.614,1.107,0.644,25.58,-17.39,12.87,True,alerta,
2026-05-24 18:00:00,nodo_01,sensor,7.237,5.01,2.227,2.227,21.04,-17.84,12.84,False,normal,
2026-05-24 18:00:00,nodo_02,sensor,5.678,4.599,1.079,0.737,27.1,-17.84,12.84,True,alerta,
2026-05-25 00:00:00,nodo_01,sensor,7.194,4.951,2.243,2.243,21.49,-17.67,13.34,False,normal,
2026-05-25 00:00:00,nodo_02,sensor,5.754,4.697,1.057,0.808,23.46,-17.67,13.34,True,alerta,
2026-05-25 06:00:00,nodo_01,sensor,7.197,4.937,2.26,2.26,19.3,-17.86,12.94,False,normal,
2026-05-25 06:00:00,nodo_02,sensor,5.687,4.61,1.077,0.742,25.82,-17.86,12.94,True,alerta,
2026-05-25 12:00:00,nodo_01,sensor,7.171,5.0,2.171,2.171,23.11,-17.94,13.33,False,normal,
2026-05-25 12:00:00,nodo_02,sensor,5.709,4.609,1.1,0.668,26.6,-17.94,13.33,True,alerta,
2026-05-25 18:00:00,nodo_01,sensor,7.239,5.035,2.204,2.204,20.95,-17.8,13.23,False,normal,
2026-05-25 18:00:00,nodo_02,sensor,5.688,4.62,1.068,0.773,23.04,-17.8,13.23,True,alerta,
2026-05-26 00:00:00,,boletin_oficial,,,,,,-17.13,13.28,,,2
2026-05-26 00:00:00,nodo_01,sensor,7.185,5.046,2.139,2.139,19.25,-18.17,13.34,False,normal,
2026-05-26 00:00:00,nodo_02,sensor,5.704,4.628,1.076,0.746,22.55,-18.17,13.34,True,alerta,
2026-05-26 06:00:00,nodo_01,sensor,7.217,4.907,2.31,2.31,21.17,-18.13,13.68,False,normal,
2026-05-26 06:00:00,nodo_02,sensor,5.67,4.589,1.081,0.73,25.02,-18.13,13.68,True,alerta,
2026-05-26 12:00:00,nodo_01,sensor,7.209,5.036,2.173,2.173,21.28,-18.24,12.86,False,normal,
2026-05-26 12:00:00,nodo_02,sensor,5.755,4.653,1.102,0.66,26.59,-18.24,12.86,True,alerta,
2026-05-26 18:00:00,nodo_01,sensor,7.23,5.025,2.205,2.205,20.27,-18.42,13.42,False,normal,
2026-05-26 18:00:00,nodo_02,sensor,5.688,4.61,1.078,0.739,25.23,-18.42,13.42,True,alerta,
2026-05-27 00:00:00,nodo_01,sensor,7.229,5.104,2.125,2.125,17.38,-18.41,12.94,False,normal,
2026-05-27 00:00:00,nodo_02,sensor,5.733,4.654,1.079,0.736,26.05,-18.41,12.94,True,alerta,
2026-05-27 06:00:00,nodo_01,sensor,7.217,4.985,2.232,2.232,17.72,-18.65,13.1,False,normal,
2026-05-27 06:00:00,nodo_02,sensor,5.706,4.639,1.067,0.777,26.35,-18.65,13.1,True,alerta,
